Unnamed: 0,고객ID,Duration,총과금액,평균과금액,성별,연령,결혼여부,부양자유무,부양자수,추천횟수,영수증발급여부,과금방식,보안서비스,백업서비스,기술지원서비스,데이터무제한,데이터사용량,시작일,종료일,고객이탈여부,이탈가능점수,이탈유형,LTV,만족도,로밍사용료,연령대,마지막과금일,최초과금일,평균유지기간(월),LTV2,Cluster,1년이후잔존확률,2년이후잔존확률
3139,C-13226,,1347300,24058.92857,남성,36,No,No,0,0,No,신용카드,No,No,No,No,0,2017-05-01,2022-01-01,No,55,,2404,5,1580,30대,2021-12-01,2017-05-01 00:00:00,55.83333333,1343290.179,1,0.9953472,0.989720875
3140,C-13227,,2596600,30911.90476,여성,37,Yes,Yes,1,8,Yes,계좌이체,No,No,No,No,0,2015-01-01,2022-01-01,No,36,,5098,4,2940,30대,2021-12-01,2015-01-01 00:00:00,84.2,2602782.381,1,1,1
3141,C-13228,214,863000,107875,남성,60,No,No,0,0,Yes,계좌이체,No,No,No,Yes,23,2020-06-01,2021-01-01,Yes,79,Competitor,3506,1,17520,60대,2021-01-01,2020-06-01 00:00:00,7.133333333,769508.3333,0,0.583764347,0.540040881
3142,C-13229,,5731100,90969.84127,여성,35,Yes,No,0,10,Yes,신용카드,No,Yes,Yes,Yes,4,2016-10-01,2022-01-01,No,80,,5408,5,28820,30대,2021-12-01,2016-10-01 00:00:00,62.9,5722003.016,2,0.998709677,0.997116935
3143,C-13230,,10504300,129682.716,여성,72,No,No,0,0,No,신용카드,Yes,No,Yes,Yes,27,2015-04-01,2022-01-01,No,69,,4948,3,26440,70대,2021-12-01,2015-04-01 00:00:00,81.2,10530236.54,2,0.9979651,0.994768863
3144,C-13231,1734,2696600,46493.10345,남성,23,No,No,0,0,Yes,계좌이체,No,Yes,No,No,59,2017-02-01,2021-11-01,Yes,66,Dissatisfaction,4917,1,0,20대,2021-11-01,2017-02-01 00:00:00,57.8,2687301.379,0,0.985179691,0.937568492
3145,C-13232,1066,3521900,97830.55556,남성,37,No,No,0,0,Yes,계좌이체,No,No,No,Yes,16,2018-12-01,2021-11-01,Yes,81,Competitor,5928,1,28820,30대,2021-11-01,2018-12-01 00:00:00,35.53333333,3476245.741,0,0.996423445,0.96820282
3146,C-13233,61,238600,79533.33333,여성,47,Yes,No,0,1,No,계좌이체,No,No,No,Yes,21,2021-09-01,2021-11-01,Yes,75,Dissatisfaction,5687,1,52210,40대,2021-11-01,2021-09-01 00:00:00,2.033333333,161717.7778,0,0,0
3147,C-13234,457,1495400,93462.5,남성,78,No,No,0,0,Yes,계좌이체,No,No,No,Yes,12,2020-07-01,2021-10-01,Yes,74,Competitor,3621,1,19440,70대,2021-10-01,2020-07-01 00:00:00,15.23333333,1423745.417,0,0.823503674,0.445887148
3148,C-13235,,787000,23147.05882,남성,37,Yes,Yes,1,1,No,신용카드,No,No,No,No,0,2019-03-01,2022-01-01,No,61,,2233,3,42260,30대,2021-12-01,2019-03-01 00:00:00,33.53333333,776198.0392,1,0.987873093,0.985160611
3149,C-13236,,4902800,75427.69231,남성,20,No,Yes,2,0,No,신용카드,Yes,Yes,Yes,Yes,59,2016-08-01,2022-01-01,No,24,,6281,4,54010,20대,2021-12-01,2016-08-01 00:00:00,64.93333333,4897771.487,2,0.999693487,0.99805461
3150,C-13237,,2238300,106585.7143,여성,23,No,No,0,0,Yes,신용카드,No,No,No,Yes,52,2020-04-01,2022-01-01,No,32,,2952,5,40120,20대,2021-12-01,2020-04-01 00:00:00,20.3,2163690,0,0.994171804,0.883366747
3151,C-13238,,304600,23430.76923,여성,30,No,No,0,0,Yes,신용카드,No,No,No,No,0,2020-12-01,2022-01-01,No,40,,2183,4,33790,30대,2021-12-01,2020-12-01 00:00:00,12.16666667,285074.359,1,0.977962387,0.972553372
3152,C-13239,,997400,22668.18182,남성,39,Yes,Yes,1,2,No,신용카드,No,No,No,No,0,2018-05-01,2022-01-01,No,49,,4735,4,40000,30대,2021-12-01,2018-05-01 00:00:00,43.66666667,989843.9394,1,0.999016964,0.997087498
3153,C-13240,,4840700,105232.6087,남성,28,Yes,No,0,10,No,신용카드,No,Yes,No,Yes,48,2018-03-01,2022-01-01,No,70,,4014,3,15820,20대,2021-12-01,2018-03-01 00:00:00,45.7,4809130.217,2,1,0.999705882
3154,C-13241,,4710200,71366.66667,남성,20,No,Yes,2,0,Yes,계좌이체,No,Yes,Yes,Yes,59,2016-07-01,2022-01-01,No,56,,5594,4,4750,20대,2021-12-01,2016-07-01 00:00:00,65.96666667,4707821.111,2,0.999180666,0.992238924
3155,C-13242,182,667600,95371.42857,여성,64,Yes,No,0,1,Yes,계좌이체,No,No,Yes,Yes,23,2020-10-01,2021-04-01,Yes,98,Price,5032,3,40790,60대,2021-04-01,2020-10-01 00:00:00,6.066666667,578586.6667,0,0.177526635,0.141374279
3156,C-13243,,1729800,23375.67568,남성,28,Yes,Yes,2,9,No,계좌이체,No,No,No,No,0,2015-11-01,2022-01-01,No,32,,4803,4,54240,20대,2021-12-01,2015-11-01 00:00:00,74.06666667,1731358.378,1,1,0.999666667
3157,C-13244,396,936000,66857.14286,여성,60,Yes,No,0,3,No,계좌이체,No,No,No,Yes,27,2020-08-01,2021-09-01,Yes,91,Competitor,4498,1,21580,60대,2021-09-01,2020-08-01 00:00:00,13.2,882514.2857,0,0.707183893,0.598675318
3158,C-13245,,942400,22438.09524,여성,49,Yes,Yes,1,8,No,신용카드,No,No,No,No,0,2018-07-01,2022-01-01,No,30,,4453,4,13110,40대,2021-12-01,2018-07-01 00:00:00,41.63333333,934172.6984,1,1,1
3159,C-13246,,1522000,22716.41791,남성,43,Yes,Yes,3,5,No,신용카드,No,No,No,No,0,2016-06-01,2022-01-01,No,64,,5067,4,40910,40대,2021-12-01,2016-06-01 00:00:00,66.96666667,1521242.786,1,1,1
3160,C-13247,,2435400,83979.31034,남성,36,Yes,Yes,3,5,Yes,계좌이체,Yes,No,No,Yes,76,2019-08-01,2022-01-01,No,35,,2704,3,37520,30대,2021-12-01,2019-08-01 00:00:00,28.43333333,2387811.724,2,0.996625063,0.956161757
3161,C-13248,,1796800,94568.42105,여성,38,Yes,No,0,4,No,계좌이체,Yes,No,Yes,Yes,9,2020-06-01,2022-01-01,No,57,,5928,3,13790,30대,2021-12-01,2020-06-01 00:00:00,18.26666667,1727449.825,2,0.982441292,0.921879624
3162,C-13249,,3339900,111330,여성,56,Yes,No,0,9,Yes,신용카드,No,No,No,Yes,7,2019-07-01,2022-01-01,No,20,,5009,3,33450,50대,2021-12-01,2019-07-01 00:00:00,29.46666667,3280524,2,0.998428786,0.988505768
3163,C-13250,,1008400,56022.22222,여성,41,Yes,Yes,1,1,No,신용카드,No,No,No,Yes,29,2020-07-01,2022-01-01,No,51,,5450,4,33220,40대,2021-12-01,2020-07-01 00:00:00,17.26666667,967317.037,1,0.673345946,0.464923291
3164,C-13251,,5634700,86687.69231,남성,35,No,No,0,0,Yes,계좌이체,No,Yes,Yes,Yes,4,2016-08-01,2022-01-01,No,55,,5644,4,7350,30대,2021-12-01,2016-08-01 00:00:00,64.93333333,5628920.821,0,0.998528574,0.99655807
3165,C-13252,486,1469300,86429.41176,남성,32,Yes,No,0,1,Yes,계좌이체,No,No,No,Yes,30,2020-02-01,2021-06-01,Yes,77,Other,3226,1,20340,30대,2021-06-01,2020-02-01 00:00:00,16.2,1400156.471,0,0.839424424,0.38583096
3166,C-13253,,1621100,28440.35088,남성,43,Yes,Yes,3,10,No,이체/메일확인,No,No,No,No,0,2017-04-01,2022-01-01,No,57,,3586,5,53450,40대,2021-12-01,2017-04-01 00:00:00,56.83333333,1616359.942,1,1,0.999666667
3167,C-13254,,8760400,115268.4211,여성,69,Yes,No,0,9,No,계좌이체,Yes,Yes,No,Yes,11,2015-09-01,2022-01-01,No,68,,4053,3,4290,60대,2021-12-01,2015-09-01 00:00:00,76.1,8771926.842,2,1,0.999574468
3168,C-13255,,1490200,49673.33333,여성,28,No,No,0,0,Yes,신용카드,Yes,Yes,Yes,No,48,2019-07-01,2022-01-01,No,48,,4624,4,0,20대,2021-12-01,2019-07-01 00:00:00,29.46666667,1463707.556,2,0.961233241,0.877970202
3169,C-13256,,7190000,87682.92683,남성,34,Yes,No,0,9,Yes,신용카드,Yes,No,Yes,Yes,5,2015-03-01,2022-01-01,No,60,,6447,3,9380,30대,2021-12-01,2015-03-01 00:00:00,82.23333333,7210459.35,2,1,0.999052419
3170,C-13257,,2280800,28158.02469,남성,57,No,No,0,0,No,계좌이체,No,No,No,No,0,2015-04-01,2022-01-01,No,31,,6059,3,25090,50대,2021-12-01,2015-04-01 00:00:00,81.2,2286431.605,1,0.99998308,0.998266753
3171,C-13258,,5871000,112903.8462,여성,51,Yes,Yes,2,4,Yes,신용카드,No,Yes,No,Yes,23,2017-09-01,2022-01-01,No,52,,2004,5,33220,50대,2021-12-01,2017-09-01 00:00:00,51.73333333,5840892.308,2,1,0.99849359
3172,C-13259,639,2635800,119809.0909,여성,52,Yes,No,0,1,Yes,계좌이체,No,Yes,Yes,Yes,3,2020-02-01,2021-11-01,Yes,100,Competitor,3123,1,18870,50대,2021-11-01,2020-02-01 00:00:00,21.3,2551933.636,2,0.976393554,0.770448067
3173,C-13260,578,2180300,109015,여성,64,No,No,0,0,Yes,계좌이체,Yes,Yes,No,No,17,2019-12-01,2021-07-01,Yes,78,Price,5830,3,37180,60대,2021-07-01,2019-12-01 00:00:00,19.26666667,2100355.667,0,0.95950252,0.828699216
3174,C-13261,,3073100,102436.6667,남성,32,Yes,Yes,1,1,Yes,이체/메일확인,Yes,No,No,Yes,19,2019-07-01,2022-01-01,No,33,,5192,4,27350,30대,2021-12-01,2019-07-01 00:00:00,29.46666667,3018467.111,0,0.986503108,0.875074907
3175,C-13262,,296500,22807.69231,남성,42,No,No,0,0,Yes,신용카드,No,No,No,No,0,2020-12-01,2022-01-01,No,52,,5368,3,3620,40대,2021-12-01,2020-12-01 00:00:00,12.16666667,277493.5897,1,0.95917924,0.954282469
3176,C-13263,61,253500,84500,남성,44,No,No,0,0,No,계좌이체,No,No,No,Yes,20,2021-10-01,2021-12-01,Yes,96,Competitor,5344,1,42150,40대,2021-12-01,2021-10-01 00:00:00,2.033333333,171816.6667,0,0,0
3177,C-13264,,3148000,69955.55556,여성,52,Yes,No,0,7,No,계좌이체,Yes,No,Yes,Yes,7,2018-04-01,2022-01-01,No,68,,5980,3,0,50대,2021-12-01,2018-04-01 00:00:00,44.66666667,3124681.481,2,0.9996,0.990382499
3178,C-13265,31,52000,26000,남성,61,No,No,0,0,Yes,신용카드,No,No,No,No,0,2021-01-01,2021-02-01,Yes,99,Dissatisfaction,4266,3,55600,60대,2021-02-01,2021-01-01 00:00:00,1.033333333,26866.66667,1,0.026864035,0.026337719
3179,C-13266,,6307900,87609.72222,여성,72,Yes,No,0,9,Yes,신용카드,Yes,Yes,Yes,Yes,16,2016-01-01,2022-01-01,No,59,,5153,3,55260,70대,2021-12-01,2016-01-01 00:00:00,72.03333333,6310820.324,2,0.996413309,0.995913309
3180,C-13267,,10849600,129161.9048,남성,53,Yes,No,0,6,Yes,신용카드,No,Yes,Yes,Yes,17,2015-01-01,2022-01-01,No,71,,5791,3,25990,50대,2021-12-01,2015-01-01 00:00:00,84.2,10875432.38,2,1,1
3181,C-13268,59,174600,58200,남성,44,No,No,0,0,Yes,신용카드,No,No,No,No,3,2021-01-01,2021-03-01,Yes,93,Competitor,5704,1,19550,40대,2021-03-01,2021-01-01 00:00:00,1.966666667,114460,1,0.0004,0.0004
3182,C-13269,,7055400,94072,여성,36,No,No,0,0,Yes,신용카드,Yes,Yes,Yes,Yes,17,2015-10-01,2022-01-01,No,70,,4595,3,14460,30대,2021-12-01,2015-10-01 00:00:00,75.1,7064807.2,2,1,0.999547157
3183,C-13270,,1821900,75912.5,남성,54,No,No,0,0,Yes,계좌이체,Yes,Yes,Yes,Yes,4,2020-01-01,2022-01-01,No,56,,4334,3,51750,50대,2021-12-01,2020-01-01 00:00:00,23.33333333,1771291.667,0,0.967470246,0.846993994
3184,C-13271,,4375500,101755.814,여성,56,No,No,0,0,No,계좌이체,Yes,No,Yes,No,20,2018-06-01,2022-01-01,No,48,,5094,4,46220,50대,2021-12-01,2018-06-01 00:00:00,42.63333333,4338189.535,0,0.998686603,0.993504519
3185,C-13272,,8927100,107555.4217,남성,57,Yes,Yes,3,6,No,신용카드,Yes,Yes,Yes,Yes,27,2015-02-01,2022-01-01,No,57,,4444,3,35370,50대,2021-12-01,2015-02-01 00:00:00,83.16666667,8945025.904,2,1,1
3186,C-13273,,7500300,120972.5806,남성,80,Yes,No,0,9,Yes,계좌이체,Yes,Yes,No,Yes,17,2016-11-01,2022-01-01,No,25,,4184,3,16390,80대 이상,2021-12-01,2016-11-01 00:00:00,61.86666667,7484170.323,2,1,0.99856044
3187,C-13274,,3573100,54137.87879,남성,51,No,No,0,0,No,계좌이체,Yes,Yes,No,Yes,7,2016-07-01,2022-01-01,No,26,,6143,3,0,50대,2021-12-01,2016-07-01 00:00:00,65.96666667,3571295.404,0,0.999505952,0.997720238
3188,C-13276,,1469900,63908.69565,여성,73,No,No,0,0,Yes,계좌이체,Yes,No,No,Yes,3,2020-02-01,2022-01-01,No,80,,5014,4,3160,70대,2021-12-01,2020-02-01 00:00:00,22.3,1425163.913,0,0.905292703,0.65837829
3189,C-13277,,4658000,83178.57143,남성,21,No,No,0,1,Yes,계좌이체,No,Yes,Yes,Yes,48,2017-05-01,2022-01-01,No,66,,3678,5,33450,20대,2021-12-01,2017-05-01 00:00:00,55.83333333,4644136.905,0,0.999545455,0.989414746
3190,C-13278,,9476100,128055.4054,남성,54,Yes,No,0,8,Yes,계좌이체,No,No,Yes,Yes,28,2015-11-01,2022-01-01,No,40,,4697,4,39100,50대,2021-12-01,2015-11-01 00:00:00,74.06666667,9484637.027,2,1,0.99952381
3191,C-13279,,7023800,101794.2029,남성,45,No,No,0,0,Yes,계좌이체,No,No,No,Yes,26,2016-04-01,2022-01-01,No,71,,6109,5,40790,40대,2021-12-01,2016-04-01 00:00:00,69,7023800,0,0.998417874,0.991165651
3192,C-13280,,689000,22966.66667,남성,39,Yes,Yes,3,1,No,계좌이체,No,No,No,No,0,2019-07-01,2022-01-01,No,74,,4808,5,51080,30대,2021-12-01,2019-07-01 00:00:00,29.46666667,676751.1111,1,0.974175841,0.961660735
3193,C-13281,,9460500,115371.9512,남성,23,No,No,0,5,Yes,계좌이체,No,Yes,Yes,Yes,42,2015-03-01,2022-01-01,No,57,,5582,3,51080,20대,2021-12-01,2015-03-01 00:00:00,82.23333333,9487420.122,2,1,1
3194,C-13282,,3949300,119675.7576,여성,24,No,No,0,0,Yes,신용카드,No,Yes,No,Yes,48,2019-04-01,2022-01-01,No,74,,2113,3,28140,20대,2021-12-01,2019-04-01 00:00:00,32.5,3889462.121,0,0.998197676,0.976830864
3195,C-13283,518,954900,53050,남성,68,No,No,0,0,Yes,계좌이체,No,No,No,Yes,2,2020-07-01,2021-12-01,Yes,65,Competitor,3797,1,46220,60대,2021-12-01,2020-07-01 00:00:00,17.26666667,915996.6667,0,0.569334672,0.462978782
3196,C-13284,,6032500,111712.963,여성,66,Yes,No,0,3,Yes,계좌이체,No,Yes,No,Yes,12,2017-07-01,2022-01-01,No,26,,4121,3,25880,60대,2021-12-01,2017-07-01 00:00:00,53.8,6010157.407,2,0.997381096,0.993969941
3197,C-13285,,3044200,92248.48485,여성,49,Yes,No,0,7,No,계좌이체,No,No,Yes,Yes,20,2019-04-01,2022-01-01,No,24,,4900,3,16390,40대,2021-12-01,2019-04-01 00:00:00,32.5,2998075.758,2,1,0.992254992
3198,C-13286,,332600,22173.33333,여성,60,No,No,0,0,No,계좌이체,No,No,No,No,0,2020-10-01,2022-01-01,No,46,,3889,4,46330,60대,2021-12-01,2020-10-01 00:00:00,14.2,314861.3333,1,0.978064066,0.960177885
3199,C-13287,,459400,22970,여성,26,No,Yes,1,0,No,이체/메일확인,No,No,No,No,0,2020-05-01,2022-01-01,No,40,,5919,4,51870,20대,2021-12-01,2020-05-01 00:00:00,19.3,443321,1,0.988476967,0.964588763
3200,C-13288,550,1244600,65505.26316,남성,53,Yes,No,0,1,No,계좌이체,No,No,No,Yes,22,2019-07-01,2021-01-01,Yes,84,Competitor,2989,1,3280,50대,2021-01-01,2019-07-01 00:00:00,18.33333333,1200929.825,0,0.849876283,0.545247571
3201,C-13289,61,302400,100800,여성,68,No,No,0,0,Yes,계좌이체,No,No,No,Yes,28,2021-03-01,2021-05-01,Yes,80,Competitor,3685,1,24410,60대,2021-05-01,2021-03-01 00:00:00,2.033333333,204960,0,0.008618931,0.007566299
3202,C-13290,,334700,23907.14286,남성,22,No,No,0,6,No,신용카드,No,No,No,No,0,2020-11-01,2022-01-01,No,44,,3866,3,43390,20대,2021-12-01,2020-11-01 00:00:00,13.16666667,314777.381,1,0.95524384,0.951491588
3203,C-13291,,1420000,22539.68254,여성,66,No,No,0,0,No,신용카드,No,No,No,No,0,2016-10-01,2022-01-01,No,68,,4224,5,53680,60대,2021-12-01,2016-10-01 00:00:00,62.9,1417746.032,1,0.972504108,0.942089611
3204,C-13292,,3074500,93166.66667,남성,42,Yes,Yes,3,6,Yes,계좌이체,Yes,No,No,Yes,23,2019-04-01,2022-01-01,No,47,,3503,4,35710,40대,2021-12-01,2019-04-01 00:00:00,32.5,3027916.667,2,0.99972973,0.992176329
3205,C-13293,1673,3572500,63794.64286,남성,30,Yes,No,0,1,Yes,계좌이체,No,No,Yes,No,42,2016-11-01,2021-06-01,Yes,69,Attitude,6041,1,0,30대,2021-06-01,2016-11-01 00:00:00,55.76666667,3557614.583,0,0.990098267,0.949244981
3206,C-13294,,8638000,105341.4634,여성,64,No,No,0,0,No,신용카드,Yes,Yes,Yes,No,7,2015-03-01,2022-01-01,No,78,,5150,4,33340,60대,2021-12-01,2015-03-01 00:00:00,82.23333333,8662579.675,2,0.996460258,0.990934038
3207,C-13295,946,2052500,64140.625,남성,60,No,No,0,0,Yes,계좌이체,No,No,Yes,No,6,2018-07-01,2021-02-01,Yes,78,Attitude,2933,3,1700,60대,2021-02-01,2018-07-01 00:00:00,31.53333333,2022567.708,0,0.974509279,0.816849871
3208,C-13296,,4543400,57511.39241,남성,30,No,No,0,0,Yes,계좌이체,Yes,No,Yes,Yes,85,2015-06-01,2022-01-01,No,33,,5905,3,0,30대,2021-12-01,2015-06-01 00:00:00,79.16666667,4552985.232,2,0.999211489,0.99757244
3209,C-13298,,761000,23060.60606,남성,43,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2019-04-01,2022-01-01,No,22,,4562,4,18980,40대,2021-12-01,2019-04-01 00:00:00,32.5,749469.697,1,0.999522106,0.999131188
3210,C-13299,669,1907500,82934.78261,여성,30,No,No,0,1,Yes,계좌이체,No,No,No,Yes,52,2019-09-01,2021-07-01,Yes,85,Competitor,2159,1,36270,30대,2021-07-01,2019-09-01 00:00:00,22.3,1849445.652,0,0.955659214,0.672490273
3211,C-13300,335,1195600,99633.33333,여성,78,No,No,0,0,Yes,신용카드,No,No,No,Yes,5,2020-10-01,2021-09-01,Yes,67,Price,5118,2,4630,70대,2021-09-01,2020-10-01 00:00:00,11.16666667,1112572.222,0,0.697793014,0.46563457
3212,C-13301,,762200,58630.76923,남성,73,No,No,0,0,No,계좌이체,No,No,No,Yes,15,2020-12-01,2022-01-01,No,44,,4576,3,55710,70대,2021-12-01,2020-12-01 00:00:00,12.16666667,713341.0256,0,0.528113895,0.427845287
3213,C-13302,,2612400,31100,남성,36,Yes,No,0,1,No,신용카드,No,No,No,No,0,2015-01-01,2022-01-01,No,45,,5514,5,40680,30대,2021-12-01,2015-01-01 00:00:00,84.2,2618620,1,0.998847007,0.998189679
3214,C-13303,,1388400,30182.6087,여성,57,Yes,Yes,1,6,Yes,신용카드,No,No,No,No,0,2018-03-01,2022-01-01,No,43,,5854,4,29040,50대,2021-12-01,2018-03-01 00:00:00,45.7,1379345.217,1,1,1
3215,C-13304,,994100,24246.34146,여성,23,No,No,0,6,No,계좌이체,No,No,No,No,0,2018-08-01,2022-01-01,No,34,,3800,5,31300,20대,2021-12-01,2018-08-01 00:00:00,40.6,984401.4634,1,1,1
3216,C-13305,1704,6705700,117643.8596,남성,50,Yes,No,0,2,No,신용카드,No,Yes,No,No,7,2016-10-01,2021-06-01,Yes,67,Competitor,5170,2,29610,50대,2021-06-01,2016-10-01 00:00:00,56.8,6682171.228,1,0.998155844,0.994376478
3217,C-13306,,1327100,78064.70588,남성,42,Yes,Yes,2,7,No,신용카드,Yes,Yes,Yes,Yes,15,2020-08-01,2022-01-01,No,31,,3260,3,19660,40대,2021-12-01,2020-08-01 00:00:00,16.23333333,1267250.392,2,0.956513289,0.917891837
3218,C-13307,,1152300,38410,남성,53,No,No,0,0,No,신용카드,Yes,No,No,Yes,30,2019-07-01,2022-01-01,No,21,,5388,4,0,50대,2021-12-01,2019-07-01 00:00:00,29.46666667,1131814.667,0,0.924312481,0.826958044
3219,C-13308,,746200,23318.75,여성,21,No,No,0,4,No,계좌이체,No,No,No,No,0,2019-05-01,2022-01-01,No,70,,3402,3,0,20대,2021-12-01,2019-05-01 00:00:00,31.5,734540.625,1,0.995958116,0.992632757
3220,C-13309,61,275000,91666.66667,여성,80,No,No,0,0,Yes,계좌이체,No,No,No,Yes,30,2021-05-01,2021-07-01,Yes,94,Price,4322,3,0,80대 이상,2021-07-01,2021-05-01 00:00:00,2.033333333,186388.8889,0,0.010529589,0.008862923
3221,C-13310,,6612900,116015.7895,남성,33,No,Yes,2,0,No,계좌이체,No,No,No,Yes,12,2017-04-01,2022-01-01,No,38,,3333,4,0,30대,2021-12-01,2017-04-01 00:00:00,56.83333333,6593564.035,0,0.999333333,0.996683503
3222,C-13311,,3983900,124496.875,남성,68,Yes,No,0,3,No,계좌이체,No,Yes,Yes,Yes,3,2019-05-01,2022-01-01,No,65,,5328,3,0,60대,2021-12-01,2019-05-01 00:00:00,31.5,3921651.563,2,0.992372383,0.982244942
3223,C-13312,,974500,23768.29268,여성,30,No,No,0,0,No,신용카드,No,No,No,No,0,2018-08-01,2022-01-01,No,65,,4128,5,36610,30대,2021-12-01,2018-08-01 00:00:00,40.6,964992.6829,1,0.998320198,0.996470056
3224,C-13313,,5853700,94414.51613,여성,39,No,No,0,0,Yes,이체/메일확인,No,Yes,Yes,Yes,14,2016-11-01,2022-01-01,No,39,,5592,4,54810,30대,2021-12-01,2016-11-01 00:00:00,61.86666667,5841111.398,0,1,0.998636892
3225,C-13314,,959100,41700,여성,22,No,No,0,0,Yes,신용카드,No,No,No,Yes,52,2020-02-01,2022-01-01,No,44,,2534,5,0,20대,2021-12-01,2020-02-01 00:00:00,22.3,929910,0,0.857107521,0.761973777
3226,C-13315,,9110400,108457.1429,남성,21,No,No,0,1,Yes,신용카드,Yes,Yes,Yes,Yes,59,2015-01-01,2022-01-01,No,30,,4403,4,30620,20대,2021-12-01,2015-01-01 00:00:00,84.2,9132091.429,2,0.999777778,0.992318844
3227,C-13316,,405200,22511.11111,남성,52,No,Yes,2,0,No,이체/메일확인,No,No,No,No,0,2020-07-01,2022-01-01,No,34,,2231,5,17520,50대,2021-12-01,2020-07-01 00:00:00,17.26666667,388691.8519,1,0.998065781,0.959850331
3228,C-13317,1341,4415200,98115.55556,여성,54,No,No,0,0,Yes,계좌이체,No,Yes,No,Yes,6,2017-05-01,2021-01-01,Yes,66,Attitude,3997,2,45430,50대,2021-01-01,2017-05-01 00:00:00,44.7,4385765.333,0,0.999642857,0.983857934
3229,C-13318,,8503600,101233.3333,남성,35,Yes,No,0,1,No,신용카드,Yes,No,Yes,Yes,23,2015-01-01,2022-01-01,No,61,,5483,3,13670,30대,2021-12-01,2015-01-01 00:00:00,84.2,8523846.667,2,1,0.999705882
3230,C-13319,,6737800,112296.6667,남성,28,No,No,0,0,Yes,계좌이체,Yes,No,Yes,Yes,46,2017-01-01,2022-01-01,No,33,,4334,3,4750,20대,2021-12-01,2017-01-01 00:00:00,59.83333333,6719083.889,2,0.999693487,0.99710035
3231,C-13320,,5136000,82838.70968,남성,69,No,No,0,0,Yes,계좌이체,Yes,Yes,No,No,23,2016-11-01,2022-01-01,No,30,,5596,3,28480,60대,2021-12-01,2016-11-01 00:00:00,61.86666667,5124954.839,0,0.991987644,0.976902319
3232,C-13321,,815700,62746.15385,남성,23,No,No,0,0,No,이체/메일확인,No,No,No,No,48,2020-12-01,2022-01-01,No,35,,2207,5,37630,20대,2021-12-01,2020-12-01 00:00:00,12.16666667,763411.5385,0,0.667975785,0.607071641
3233,C-13323,,3420100,71252.08333,남성,59,Yes,No,0,7,No,신용카드,Yes,No,Yes,Yes,24,2018-01-01,2022-01-01,No,69,,3671,3,0,50대,2021-12-01,2018-01-01 00:00:00,47.66666667,3396349.306,2,0.997937883,0.995387804
3234,C-13324,,451400,23757.89474,남성,31,Yes,Yes,1,9,No,신용카드,No,No,No,No,0,2020-06-01,2022-01-01,No,45,,4954,3,45200,30대,2021-12-01,2020-06-01 00:00:00,18.26666667,433977.5439,1,0.986186997,0.983627222
3235,C-13325,792,3124700,115729.6296,남성,55,No,No,0,0,Yes,계좌이체,No,No,No,Yes,27,2019-10-01,2021-12-01,Yes,99,Competitor,4997,1,45430,50대,2021-12-01,2019-10-01 00:00:00,26.4,3055262.222,0,0.997012966,0.95792881
3236,C-13326,,1251400,24065.38462,여성,33,No,No,0,0,No,이체/메일확인,No,No,No,No,0,2017-09-01,2022-01-01,No,64,,3915,5,9490,30대,2021-12-01,2017-09-01 00:00:00,51.73333333,1244982.564,1,0.998535013,0.993023952
3237,C-13327,,7212600,85864.28571,남성,39,Yes,No,0,5,No,신용카드,Yes,Yes,Yes,Yes,18,2015-01-01,2022-01-01,No,42,,4658,3,48140,30대,2021-12-01,2015-01-01 00:00:00,84.2,7229772.857,2,1,1
3238,C-13328,,6991000,93213.33333,남성,51,Yes,No,0,5,No,신용카드,No,No,Yes,Yes,20,2015-10-01,2022-01-01,No,52,,4073,4,11410,50대,2021-12-01,2015-10-01 00:00:00,75.1,7000321.333,2,0.999259259,0.998914432
3239,C-13329,,1309600,93542.85714,여성,49,Yes,No,0,0,Yes,계좌이체,Yes,No,Yes,Yes,23,2020-11-01,2022-01-01,No,26,,5251,3,30060,40대,2021-12-01,2020-11-01 00:00:00,13.16666667,1231647.619,0,0.876455839,0.699473831
3240,C-13330,,8041400,111686.1111,남성,59,Yes,No,0,5,Yes,계좌이체,Yes,No,No,Yes,29,2016-01-01,2022-01-01,No,46,,4149,4,6100,50대,2021-12-01,2016-01-01 00:00:00,72.03333333,8045122.87,2,0.998823529,0.995669495
3241,C-13331,,1319200,22359.32203,여성,24,No,Yes,1,1,No,계좌이체,No,No,No,No,0,2017-02-01,2022-01-01,No,43,,5829,4,2940,20대,2021-12-01,2017-02-01 00:00:00,58.8,1314728.136,1,0.998710526,0.993223479
3242,C-13332,31,55100,27550,남성,22,No,No,0,0,No,신용카드,No,No,No,No,0,2021-07-01,2021-08-01,Yes,84,Attitude,3731,2,22490,20대,2021-08-01,2021-07-01 00:00:00,1.033333333,28468.33333,1,0.015151515,0.014545455
3243,C-13333,,3448200,93194.59459,남성,28,No,No,0,0,Yes,신용카드,Yes,Yes,Yes,Yes,71,2018-12-01,2022-01-01,No,52,,5263,4,8590,20대,2021-12-01,2018-12-01 00:00:00,36.53333333,3404709.189,2,0.996599479,0.985139462
3244,C-13334,,1404700,87793.75,여성,36,No,No,0,0,Yes,계좌이체,No,No,No,Yes,22,2020-09-01,2022-01-01,No,31,,5396,5,26560,30대,2021-12-01,2020-09-01 00:00:00,15.2,1334465,0,0.804931753,0.603513634
